chart,country,fiscal_year,value,center,lcl,ucl,sigma,robust_z,n_baseline,rule,severity,explanation,abs_z,incident_id
B_growth,Bangladesh,2020,-0.33634480994625193,0.1491668559813844,-0.20948871833922295,0.5078224303019918,0.11955185810686912,-4.0610967793878245,9,beyond_limits,medium,"Bangladesh FY2020: year-over-year change of -29% is below the expected range -19% to +66% (learned from FY2010-2019, where a typical year was +16%); that is 4.1 robust sigmas from the typical year (limits sit at 3), so 1.1 beyond the -19% limit.",4.0610967793878245,Bangladesh FY2020
B_growth,Mali,2023,0.7212980734902473,-0.08263330695641445,-0.6786706490099309,0.513404035097102,0.1986791140178388,4.046380941554225,9,beyond_limits,medium,"Mali FY2023: year-over-year change of +106% is above the expected range -49% to +67% (learned from FY2010-2019, where a typical year was -8%); that is 4.0 robust sigmas from the typical year (limits sit at 3), so 1.0 beyond the +67% limit.",4.046380941554225,Mali FY2023
B_growth,Kosovo,2024,-1.1861555300342945,-0.1298309914075522,-0.9132492108160568,0.6535872280009525,0.26113940646950157,-4.04505988930518,9,beyond_limits,medium,"Kosovo FY2024: year-over-year change of -69% is below the expected range -60% to +92% (learned from FY2010-2019, where a typical year was -12%); that is 4.0 robust sigmas from the typical year (limits sit at 3), so 1.0 beyond the -60% limit.",4.04505988930518,Kosovo FY2021-2024
B_growth,"Congo, Democratic Republic of",2025,0.5869985936714638,-0.028563259704404115,-0.48741582329205935,0.43028930388325115,0.15295085452921842,4.0245728294265675,9,beyond_limits,medium,"Congo, Democratic Republic of FY2025: year-over-year change of +80% is above the expected range -39% to +54% (learned from FY2010-2019, where a typical year was -3%); that is 4.0 robust sigmas from the typical year (limits sit at 3), so 1.0 beyond the +54% limit.",4.0245728294265675,"Congo, Democratic Republic of FY2023-2025"
B_growth,Uzbekistan,2021,1.0344814219844194,0.18812793832503405,-0.449342162609079,0.8255980392591471,0.21249003364470434,3.983026729030207,9,beyond_limits,medium,"Uzbekistan FY2021: year-over-year change of +181% is above the expected range -36% to +128% (learned from FY2010-2019, where a typical year was +21%); that is 4.0 robust sigmas from the typical year (limits sit at 3), so 1.0 beyond the +128% limit.",3.983026729030207,Uzbekistan FY2020-2021
B_growth,Kenya,2025,-0.3069473755430109,0.11834422869059924,-0.20283268825044737,0.43952114563164585,0.10705897231368221,-3.9724984748359815,9,beyond_limits,medium,"Kenya FY2025: year-over-year change of -26% is below the expected range -18% to +55% (learned from FY2010-2019, where a typical year was +13%); that is 4.0 robust sigmas from the typical year (limits sit at 3), so 1.0 beyond the -18% limit.",3.9724984748359815,Kenya FY2025-2026
B_growth,"Yemen, Republic of",2020,-2.252424600532286,0.22311741911266678,-1.655165716524994,2.1014005547503274,0.6260943785458869,-3.953943853312394,9,beyond_limits,medium,"Yemen, Republic of FY2020: year-over-year change of -89% is below the expected range -81% to +718% (learned from FY2010-2019, where a typical year was +25%); that is 4.0 robust sigmas from the typical year (limits sit at 3), so 1.0 beyond the -81% limit.",3.953943853312394,"Yemen, Republic of FY2020"
B_growth,Kenya,2022,-0.303667404858325,0.11834422869059924,-0.20283268825044737,0.43952114563164585,0.10705897231368221,-3.9418614286006077,9,beyond_limits,medium,"Kenya FY2022: year-over-year change of -26% is below the expected range -18% to +55% (learned from FY2010-2019, where a typical year was +13%); that is 3.9 robust sigmas from the typical year (limits sit at 3), so 0.9 beyond the -18% limit.",3.9418614286006077,Kenya FY2021-2022
B_growth,Kenya,2026,0.5344445558575208,0.11834422869059924,-0.20283268825044737,0.43952114563164585,0.10705897231368221,3.8866460061633124,9,beyond_limits,medium,"Kenya FY2026: year-over-year change of +71% is above the expected range -18% to +55% (learned from FY2010-2019, where a typical year was +13%); that is 3.9 robust sigmas from the typical year (limits sit at 3), so 0.9 beyond the +55% limit.",3.8866460061633124,Kenya FY2025-2026
B_growth,Afghanistan,2024,2.6581715889363124,-0.05711499076590529,-2.2020371877659053,2.087807206234095,0.7149740656666667,3.7977413588706748,9,beyond_limits,medium,"Afghanistan FY2024: year-over-year change of +1327% is above the expected range -89% to +707% (learned from FY2010-2019, where a typical year was -6%); that is 3.8 robust sigmas from the typical year (limits sit at 3), so 0.8 beyond the +707% limit.",3.7977413588706748,Afghanistan FY2023-2024
B_growth,Kosovo,2022,-1.1099250484975256,-0.1298309914075522,-0.9132492108160568,0.6535872280009525,0.26113940646950157,-3.753144997687044,9,beyond_limits,medium,"Kosovo FY2022: year-over-year change of -67% is below the expected range -60% to +92% (learned from FY2010-2019, where a typical year was -12%); that is 3.8 robust sigmas from the typical year (limits sit at 3), so 0.8 beyond the -60% limit.",3.753144997687044,Kosovo FY2021-2024
B_growth,Kenya,2021,-0.28011060419481315,0.11834422869059924,-0.20283268825044737,0.43952114563164585,0.10705897231368221,-3.721825684240102,9,beyond_limits,medium,"Kenya FY2021: year-over-year change of -24% is below the expected range -18% to +55% (learned from FY2010-2019, where a typical year was +13%); that is 3.7 robust sigmas from the typical year (limits sit at 3), so 0.7 beyond the -18% limit.",3.721825684240102,Kenya FY2021-2022
B_growth,Rwanda,2026,-0.4945842048933183,0.13134776097792136,-0.38401459565197715,0.6467101176078198,0.17178745220996616,-3.6436419413578482,9,beyond_limits,medium,"Rwanda FY2026: year-over-year change of -39% is below the expected range -32% to +91% (learned from FY2010-2019, where a typical year was +14%); that is 3.6 robust sigmas from the typical year (limits sit at 3), so 0.6 beyond the -32% limit.",3.6436419413578482,Rwanda FY2026
B_growth,Dominica,2026,-1.8629865240144055,0.10007377452740845,-1.5250582135627266,1.7252057626175437,0.5417106626967118,-3.6238169815034174,9,beyond_limits,medium,"Dominica FY2026: year-over-year change of -84% is below the expected range -78% to +461% (learned from FY2010-2019, where a typical year was +11%); that is 3.6 robust sigmas from the typical year (limits sit at 3), so 0.6 beyond the -78% limit.",3.6238169815034174,Dominica FY2026
B_growth,Niger,2025,1.3944654407493915,0.04417281312167401,-1.1358906253252328,1.224236251568581,0.3933544794823023,3.4327628082559296,9,beyond_limits,medium,"Niger FY2025: year-over-year change of +303% is above the expected range -68% to +240% (learned from FY2010-2019, where a typical year was +5%); that is 3.4 robust sigmas from the typical year (limits sit at 3), so 0.4 beyond the +240% limit.",3.4327628082559296,Niger FY2024-2025
B_growth,Mali,2020,0.5990733586524836,-0.08263330695641445,-0.6786706490099309,0.513404035097102,0.1986791140178388,3.43119441104257,9,beyond_limits,medium,"Mali FY2020: year-over-year change of +82% is above the expected range -49% to +67% (learned from FY2010-2019, where a typical year was -8%); that is 3.4 robust sigmas from the typical year (limits sit at 3), so 0.4 beyond the +67% limit.",3.43119441104257,Mali FY2020
B_growth,Kiribati,2020,-2.07411941139899,0.2666642279007106,-1.8045544692935127,2.337882925094934,0.6904062323980744,-3.390443958144995,8,beyond_limits,medium,"Kiribati FY2020: year-over-year change of -87% is below the expected range -84% to +936% (learned from FY2010-2019, where a typical year was +31%); that is 3.4 robust sigmas from the typical year (limits sit at 3), so 0.4 beyond the -84% limit.",3.390443958144995,Kiribati FY2020
B_growth,Sri Lanka,2026,-0.8809426830343436,-0.051028027888535624,-0.7904434054088427,0.6883873496317714,0.246471792506769,-3.367179045947075,9,beyond_limits,medium,"Sri Lanka FY2026: year-over-year change of -59% is below the expected range -55% to +99% (learned from FY2010-2019, where a typical year was -5%); that is 3.4 robust sigmas from the typical year (limits sit at 3), so 0.4 beyond the -55% limit.",3.367179045947075,Sri Lanka FY2026
B_growth,Maldives,2020,2.053353145565148,-0.24328062878948226,-2.300915960168685,1.8143547025897204,0.6858784437930675,3.3484559766213247,9,beyond_limits,medium,"Maldives FY2020: year-over-year change of +679% is above the expected range -90% to +514% (learned from FY2010-2019, where a typical year was -22%); that is 3.3 robust sigmas from the typical year (limits sit at 3), so 0.3 beyond the +514% limit.",3.3484559766213247,Maldives FY2020
B_growth,Western Africa,2021,2.0392011117148834,0.0,-1.8288717479459269,1.8288717479459269,0.6096239159819756,3.3450149481589158,9,beyond_limits,medium,"Western Africa FY2021: year-over-year change of +668% is above the expected range -84% to +523% (learned from FY2010-2019, where a typical year was +0%); that is 3.3 robust sigmas from the typical year (limits sit at 3), so 0.3 beyond the +523% limit.",3.3450149481589158,Western Africa FY2021
B_growth,Mauritania,2020,0.9080437492028611,-0.14619289631739796,-1.0929440438014753,0.8005582511666793,0.31558371582802575,3.340592662565501,9,beyond_limits,medium,"Mauritania FY2020: year-over-year change of +148% is above the expected range -66% to +123% (learned from FY2010-2019, where a typical year was -14%); that is 3.3 robust sigmas from the typical year (limits sit at 3), so 0.3 beyond the +123% limit.",3.340592662565501,Mauritania FY2020
B_growth,Cameroon,2026,0.26391352770327897,-0.037046733729382796,-0.3137117083026979,0.23961824084393232,0.09222165819110505,3.2634444807856418,9,beyond_limits,medium,"Cameroon FY2026: year-over-year change of +30% is above the expected range -27% to +27% (learned from FY2010-2019, where a typical year was -4%); that is 3.3 robust sigmas from the typical year (limits sit at 3), so 0.3 beyond the +27% limit.",3.2634444807856418,Cameroon FY2025-2026
B_growth,St. Vincent and the Grenadines,2020,2.8294643382192888,0.12403261591696452,-2.3632040901204903,2.6112693219544196,0.829078902012485,3.263177624874096,9,beyond_limits,medium,"St. Vincent and the Grenadines FY2020: year-over-year change of +1594% is above the expected range -91% to +1262% (learned from FY2010-2019, where a typical year was +13%); that is 3.3 robust sigmas from the typical year (limits sit at 3), so 0.3 beyond the +1262% limit.",3.263177624874096,St. Vincent and the Grenadines FY2020
B_growth,Nepal,2026,-0.8996923887259974,0.13086756663396099,-0.8277851089759121,1.089520242243834,0.31955089186995767,-3.2250260649541493,9,beyond_limits,medium,"Nepal FY2026: year-over-year change of -59% is below the expected range -56% to +197% (learned from FY2010-2019, where a typical year was +14%); that is 3.2 robust sigmas from the typical year (limits sit at 3), so 0.2 beyond the -56% limit.",3.2250260649541493,Nepal FY2026
B_growth,Chad,2020,0.3386482195891908,0.13357231528656344,-0.0583505646166525,0.3254951951897794,0.06397429330107197,3.205598588444134,9,beyond_limits,medium,"Chad FY2020: year-over-year change of +40% is above the expected range -6% to +38% (learned from FY2010-2019, where a typical year was +14%); that is 3.2 robust sigmas from the typical year (limits sit at 3), so 0.2 beyond the +38% limit.",3.205598588444134,Chad FY2020-2021
B_growth,Cote d'Ivoire,2022,-0.5423944528686269,0.2188341693390644,-0.5028404595453305,0.9405087982234593,0.24055820962813163,-3.1644258717440623,9,beyond_limits,medium,"Cote d'Ivoire FY2022: year-over-year change of -42% is below the expected range -40% to +156% (learned from FY2010-2019, where a typical year was +24%); that is 3.2 robust sigmas from the typical year (limits sit at 3), so 0.2 beyond the -40% limit.",3.1644258717440623,Cote d'Ivoire FY2022
B_growth,Papua New Guinea,2023,-1.2420454310479332,0.1065470357800023,-1.1794866955002163,1.3925807670602208,0.42867791042673953,-3.145934124493238,9,beyond_limits,medium,"Papua New Guinea FY2023: year-over-year change of -71% is below the expected range -69% to +303% (learned from FY2010-2019, where a typical year was +11%); that is 3.1 robust sigmas from the typical year (limits sit at 3), so 0.1 beyond the -69% limit.",3.145934124493238,Papua New Guinea FY2022-2023
